MISSOULA                   ,MT,38,46,241,617,954,1276,1217,980,814,580,361,160,7283
GRAND ISLAND               ,NE,2,8,105,408,807,1189,1237,1005,796,445,173,24,6198
LINCOLN                    ,NE,1,5,92,381,782,1184,1252,1006,773,417,147,16,6056
NORFOLK                    ,NE,4,12,126,443,860,1261,1316,1071,856,474,190,30,6642
NORTH PLATTE               ,NE,5,15,151,498,882,1229,1240,1008,837,525,245,51,6686
OMAHA                      ,NE,1,7,95,382,785,1209,1286,1033,791,413,148,17,6167
SCOTTSBLUFF                ,NE,6,14,159,512,874,1207,1170,970,829,552,262,60,6616
VALENTINE                  ,NE,8,17,160,517,916,1277,1283,1058,893,554,259,61,7005
ELKO                       ,NV,19,32,207,571,909,1210,1237,983,809,594,364,131,7065
ELY                        ,NV,23,41,252,612,940,1232,1229,1008,890,676,444,175,7523
LAS VEGAS                  ,NV,0,0,1,38,270,538,505,339,189,63,7,1,1951
RENO                       ,NV,5,5,80,346,667,921,913,701,598,426,206,56,4926
WINNEMUCCA                 ,NV,10,20,174,521,843,1105,1080,836,739,552,320,105,6306
CONCORD                    ,NH,17,31,187,524,801,1186,1376,1138,987,600,303,85,7236
MT. WASHINGTON             ,NH,495,522,702,1079,1329,1703,1868,1648,1617,1233,913,602,13710
ATLANTIC CITY              ,NJ,0,3,59,296,549,862,992,830,706,407,174,27,4903
NEWARK                     ,NJ,0,1,44,276,547,882,1034,851,709,376,135,17,4870
ALBUQUERQUE                ,NM,0,0,26,240,601,890,885,661,524,277,71,4,4180
CLAYTON                    ,NM,2,4,78,326,642,936,918,771,644,385,155,23,4884
ROSWELL                    ,NM,0,0,16,158,472,764,756,541,387,164,29,1,3289
ALBANY                     ,NY,5,18,144,478,759,1131,1316,1093,929,520,235,52,6680
BINGHAMTON                 ,NY,24,39,194,515,803,1170,1327,1127,997,603,305,91,7193
BUFFALO                    ,NY,9,18,135,443,728,1082,1244,1085,961,576,272,64,6617
